State Name,FIPS State Code,Calendar Year,Calendar Month,Month Name,Date,County Code,FIPS County Code,County Name,MA Individuals,MA Children,State Fiscal Year
PA,42,2009,2,February,2/1/2009 0:00,56,111,Somerset,11759,5489,FY 2008-2009
PA,42,2009,3,March,3/1/2009 0:00,56,111,Somerset,11923,5565,FY 2008-2009
PA,42,2009,4,April,4/1/2009 0:00,56,111,Somerset,11965,5589,FY 2008-2009
PA,42,2009,5,May,5/1/2009 0:00,56,111,Somerset,11961,5601,FY 2008-2009
PA,42,2009,6,June,6/1/2009 0:00,56,111,Somerset,11926,5602,FY 2008-2009
PA,42,2009,7,July,7/1/2009 0:00,56,111,Somerset,11999,5668,FY 2009-2010
PA,42,2009,8,August,8/1/2009 0:00,56,111,Somerset,12001,5670,FY 2009-2010
PA,42,2009,9,September,9/1/2009 0:00,56,111,Somerset,11967,5616,FY 2009-2010
PA,42,2009,10,October,10/1/2009 0:00,56,111,Somerset,12086,5684,FY 2009-2010
PA,42,2009,11,November,11/1/2009 0:00,56,111,Somerset,11898,5604,FY 2009-2010
PA,42,2009,12,December,12/1/2009 0:00,56,111,Somerset,11841,5559,FY 2009-2010
PA,42,2010,1,January,1/1/2010 0:00,56,111,Somerset,12062,5671,FY 2009-2010
PA,42,2010,2,February,2/1/2010 0:00,56,111,Somerset,12071,5669,FY 2009-2010
PA,42,2010,3,March,3/1/2010 0:00,56,111,Somerset,12305,5814,FY 2009-2010
PA,42,2010,4,April,4/1/2010 0:00,56,111,Somerset,12220,5734,FY 2009-2010
PA,42,2010,5,May,5/1/2010 0:00,56,111,Somerset,12366,5769,FY 2009-2010
PA,42,2010,6,June,6/1/2010 0:00,56,111,Somerset,12316,5756,FY 2009-2010
PA,42,2010,7,July,7/1/2010 0:00,56,111,Somerset,12431,5814,FY 2010-2011
PA,42,2010,8,August,8/1/2010 0:00,56,111,Somerset,12397,5755,FY 2010-2011
PA,42,2010,9,September,9/1/2010 0:00,56,111,Somerset,12367,5767,FY 2010-2011
PA,42,2010,10,October,10/1/2010 0:00,56,111,Somerset,12456,5811,FY 2010-2011
PA,42,2010,11,November,11/1/2010 0:00,56,111,Somerset,12498,5791,FY 2010-2011
PA,42,2010,12,December,12/1/2010 0:00,56,111,Somerset,12437,5762,FY 2010-2011
PA,42,2011,1,January,1/1/2011 0:00,56,111,Somerset,12426,5743,FY 2010-2011
PA,42,2011,2,February,2/1/2011 0:00,56,111,Somerset,12594,5842,FY 2010-2011
PA,42,2011,3,March,3/1/2011 0:00,56,111,Somerset,12644,5868,FY 2010-2011
PA,42,2011,4,April,4/1/2011 0:00,56,111,Somerset,12609,5840,FY 2010-2011
PA,42,2011,5,May,5/1/2011 0:00,56,111,Somerset,12628,5825,FY 2010-2011
PA,42,2011,6,June,6/1/2011 0:00,56,111,Somerset,12550,5779,FY 2010-2011
PA,42,2011,7,July,7/1/2011 0:00,56,111,Somerset,12525,5762,FY 2011-2012
PA,42,2011,8,August,8/1/2011 0:00,56,111,Somerset,12587,5803,FY 2011-2012
PA,42,2011,9,September,9/1/2011 0:00,56,111,Somerset,12459,5739,FY 2011-2012
PA,42,2011,10,October,10/1/2011 0:00,56,111,Somerset,12292,5732,FY 2011-2012
PA,42,2011,11,November,11/1/2011 0:00,56,111,Somerset,12035,5694,FY 2011-2012
PA,42,2011,12,December,12/1/2011 0:00,56,111,Somerset,11993,5464,FY 2011-2012
PA,42,2012,1,January,1/1/2012 0:00,56,111,Somerset,11973,5420,FY 2011-2012
PA,42,2012,2,February,2/1/2012 0:00,56,111,Somerset,12027,5475,FY 2011-2012
PA,42,2012,3,March,3/1/2012 0:00,56,111,Somerset,12059,5469,FY 2011-2012
PA,42,2012,4,April,4/1/2012 0:00,56,111,Somerset,11944,5406,FY 2011-2012
PA,42,2012,5,May,5/1/2012 0:00,56,111,Somerset,12001,5417,FY 2011-2012
PA,42,2012,6,June,6/1/2012 0:00,56,111,Somerset,11873,5360,FY 2011-2012
PA,42,2012,7,July,7/1/2012 0:00,56,111,Somerset,11867,5343,FY 2012-2013
PA,42,2012,8,August,8/1/2012 0:00,56,111,Somerset,11839,5344,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,56,111,Somerset,11703,5283,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,56,111,Somerset,11758,5279,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,56,111,Somerset,11709,5270,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,56,111,Somerset,11740,5301,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,56,111,Somerset,11839,5355,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,56,111,Somerset,11876,5355,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,56,111,Somerset,11892,5373,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,56,111,Somerset,11862,5355,FY 2012-2013
PA,42,2013,5,May,5/1/2013 0:00,56,111,Somerset,11822,5322,FY 2012-2013
PA,42,2013,6,June,6/1/2013 0:00,56,111,Somerset,11839,5337,FY 2012-2013
PA,42,2013,7,July,7/1/2013 0:00,56,111,Somerset,11853,5344,FY 2013-2014
PA,42,2013,8,August,8/1/2013 0:00,56,111,Somerset,11780,5284,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,56,111,Somerset,11709,5238,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,56,111,Somerset,11782,5277,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,56,111,Somerset,11789,5273,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,56,111,Somerset,11790,5271,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,56,111,Somerset,11909,5317,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,56,111,Somerset,12003,5362,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,56,111,Somerset,12157,5460,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,56,111,Somerset,12277,5520,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,56,111,Somerset,12346,5579,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,56,111,Somerset,12336,5600,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,56,111,Somerset,12382,5690,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,56,111,Somerset,12408,5714,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,56,111,Somerset,12479,5757,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,56,111,Somerset,12408,5713,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,56,111,Somerset,12349,5705,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,56,111,Somerset,12460,5767,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,56,111,Somerset,13330,5900,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,56,111,Somerset,13732,5976,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,56,111,Somerset,14087,6039,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,56,111,Somerset,14250,6033,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,56,111,Somerset,14367,6035,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,56,111,Somerset,14464,6027,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,56,111,Somerset,14638,6065,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,56,111,Somerset,14729,6065,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,56,111,Somerset,14923,6113,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,56,111,Somerset,15046,6134,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,56,111,Somerset,15107,6101,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,56,111,Somerset,15419,6162,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,56,111,Somerset,15590,6185,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,56,111,Somerset,15618,6162,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,56,111,Somerset,15725,6174,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,56,111,Somerset,15770,6147,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,56,111,Somerset,15911,6183,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,56,111,Somerset,15887,6173,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,56,111,Somerset,15957,6163,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,56,111,Somerset,15959,6173,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,56,111,Somerset,16011,6177,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,56,111,Somerset,16063,6194,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,56,111,Somerset,16080,6173,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,56,111,Somerset,16131,6165,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,56,111,Somerset,16202,6156,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,56,111,Somerset,16200,6167,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,56,111,Somerset,16276,6216,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,56,111,Somerset,16209,6194,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,56,111,Somerset,16193,6166,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,56,111,Somerset,16055,6083,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,56,111,Somerset,15965,6057,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,56,111,Somerset,16051,6077,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,56,111,Somerset,16005,6060,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,56,111,Somerset,16138,6134,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,56,111,Somerset,16148,6123,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,56,111,Somerset,16205,6149,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,56,111,Somerset,16276,6197,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,56,111,Somerset,16282,6205,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,56,111,Somerset,16214,6170,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,56,111,Somerset,16056,6132,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,56,111,Somerset,16245,6201,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,56,111,Somerset,16159,6170,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,56,111,Somerset,16012,6102,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,57,113,Sullivan,894,407,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,57,113,Sullivan,906,413,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,57,113,Sullivan,880,393,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,57,113,Sullivan,885,396,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,57,113,Sullivan,889,397,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,57,113,Sullivan,883,392,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,57,113,Sullivan,887,394,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,57,113,Sullivan,919,413,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,57,113,Sullivan,941,432,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,57,113,Sullivan,930,413,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,57,113,Sullivan,932,419,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,57,113,Sullivan,927,408,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,57,113,Sullivan,946,415,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,57,113,Sullivan,937,409,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,57,113,Sullivan,942,407,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,57,113,Sullivan,945,402,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,57,113,Sullivan,941,402,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,57,113,Sullivan,936,405,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,57,113,Sullivan,902,394,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,57,113,Sullivan,908,390,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,57,113,Sullivan,911,391,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,57,113,Sullivan,923,400,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,57,113,Sullivan,948,416,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,57,113,Sullivan,940,409,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,57,113,Sullivan,945,410,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,57,113,Sullivan,974,414,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,57,113,Sullivan,959,408,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,57,113,Sullivan,1004,440,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,57,113,Sullivan,995,432,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,57,113,Sullivan,988,439,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,57,113,Sullivan,1019,467,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,57,113,Sullivan,1006,465,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,57,113,Sullivan,1028,472,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,57,113,Sullivan,1006,459,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,57,113,Sullivan,1042,494,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,57,113,Sullivan,1070,513,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,57,113,Sullivan,1017,460,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,57,113,Sullivan,1001,458,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,57,113,Sullivan,994,446,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,57,113,Sullivan,968,427,FY 2006-2007
PA,42,2006,11,November,11/1/2006 0:00,57,113,Sullivan,967,435,FY 2006-2007
PA,42,2006,12,December,12/1/2006 0:00,57,113,Sullivan,1001,449,FY 2006-2007
PA,42,2007,1,January,1/1/2007 0:00,57,113,Sullivan,1014,459,FY 2006-2007
PA,42,2007,2,February,2/1/2007 0:00,57,113,Sullivan,988,445,FY 2006-2007
PA,42,2007,3,March,3/1/2007 0:00,57,113,Sullivan,980,435,FY 2006-2007
PA,42,2007,4,April,4/1/2007 0:00,57,113,Sullivan,974,418,FY 2006-2007
PA,42,2007,5,May,5/1/2007 0:00,57,113,Sullivan,987,422,FY 2006-2007
PA,42,2007,6,June,6/1/2007 0:00,57,113,Sullivan,985,415,FY 2006-2007
PA,42,2007,7,July,7/1/2007 0:00,57,113,Sullivan,969,404,FY 2007-2008
PA,42,2007,8,August,8/1/2007 0:00,57,113,Sullivan,944,403,FY 2007-2008
PA,42,2007,9,September,9/1/2007 0:00,57,113,Sullivan,970,418,FY 2007-2008
PA,42,2007,10,October,10/1/2007 0:00,57,113,Sullivan,971,412,FY 2007-2008
PA,42,2007,11,November,11/1/2007 0:00,57,113,Sullivan,961,410,FY 2007-2008
PA,42,2007,12,December,12/1/2007 0:00,57,113,Sullivan,958,410,FY 2007-2008
PA,42,2008,1,January,1/1/2008 0:00,57,113,Sullivan,965,404,FY 2007-2008
PA,42,2008,2,February,2/1/2008 0:00,57,113,Sullivan,987,417,FY 2007-2008
PA,42,2008,3,March,3/1/2008 0:00,57,113,Sullivan,967,408,FY 2007-2008
PA,42,2008,4,April,4/1/2008 0:00,57,113,Sullivan,959,397,FY 2007-2008
PA,42,2008,5,May,5/1/2008 0:00,57,113,Sullivan,957,402,FY 2007-2008
PA,42,2008,6,June,6/1/2008 0:00,57,113,Sullivan,943,401,FY 2007-2008
PA,42,2008,7,July,7/1/2008 0:00,57,113,Sullivan,940,392,FY 2008-2009
PA,42,2008,8,August,8/1/2008 0:00,57,113,Sullivan,958,391,FY 2008-2009
PA,42,2008,9,September,9/1/2008 0:00,57,113,Sullivan,984,398,FY 2008-2009
PA,42,2008,10,October,10/1/2008 0:00,57,113,Sullivan,989,399,FY 2008-2009
PA,42,2008,11,November,11/1/2008 0:00,57,113,Sullivan,984,392,FY 2008-2009
PA,42,2008,12,December,12/1/2008 0:00,57,113,Sullivan,964,389,FY 2008-2009
PA,42,2009,1,January,1/1/2009 0:00,57,113,Sullivan,977,399,FY 2008-2009
PA,42,2009,2,February,2/1/2009 0:00,57,113,Sullivan,1012,409,FY 2008-2009
PA,42,2009,3,March,3/1/2009 0:00,57,113,Sullivan,1039,424,FY 2008-2009
PA,42,2009,4,April,4/1/2009 0:00,57,113,Sullivan,1014,423,FY 2008-2009
PA,42,2009,5,May,5/1/2009 0:00,57,113,Sullivan,1062,442,FY 2008-2009
PA,42,2009,6,June,6/1/2009 0:00,57,113,Sullivan,1053,444,FY 2008-2009
PA,42,2009,7,July,7/1/2009 0:00,57,113,Sullivan,1037,439,FY 2009-2010
PA,42,2009,8,August,8/1/2009 0:00,57,113,Sullivan,1060,458,FY 2009-2010
PA,42,2009,9,September,9/1/2009 0:00,57,113,Sullivan,1018,425,FY 2009-2010
PA,42,2009,10,October,10/1/2009 0:00,57,113,Sullivan,1009,417,FY 2009-2010
PA,42,2009,11,November,11/1/2009 0:00,57,113,Sullivan,1011,419,FY 2009-2010
PA,42,2009,12,December,12/1/2009 0:00,57,113,Sullivan,992,412,FY 2009-2010
PA,42,2010,1,January,1/1/2010 0:00,57,113,Sullivan,1030,425,FY 2009-2010
PA,42,2010,2,February,2/1/2010 0:00,57,113,Sullivan,1016,419,FY 2009-2010
PA,42,2010,3,March,3/1/2010 0:00,57,113,Sullivan,1035,425,FY 2009-2010
PA,42,2010,4,April,4/1/2010 0:00,57,113,Sullivan,1042,423,FY 2009-2010
PA,42,2010,5,May,5/1/2010 0:00,57,113,Sullivan,1030,409,FY 2009-2010
PA,42,2010,6,June,6/1/2010 0:00,57,113,Sullivan,1050,423,FY 2009-2010
PA,42,2010,7,July,7/1/2010 0:00,57,113,Sullivan,1029,413,FY 2010-2011
PA,42,2010,8,August,8/1/2010 0:00,57,113,Sullivan,1057,433,FY 2010-2011
PA,42,2010,9,September,9/1/2010 0:00,57,113,Sullivan,1005,397,FY 2010-2011
PA,42,2010,10,October,10/1/2010 0:00,57,113,Sullivan,1004,390,FY 2010-2011
PA,42,2010,11,November,11/1/2010 0:00,57,113,Sullivan,1042,422,FY 2010-2011
PA,42,2010,12,December,12/1/2010 0:00,57,113,Sullivan,1008,404,FY 2010-2011
PA,42,2011,1,January,1/1/2011 0:00,57,113,Sullivan,1030,412,FY 2010-2011
PA,42,2011,2,February,2/1/2011 0:00,57,113,Sullivan,1037,405,FY 2010-2011
PA,42,2011,3,March,3/1/2011 0:00,57,113,Sullivan,1043,405,FY 2010-2011
PA,42,2011,4,April,4/1/2011 0:00,57,113,Sullivan,1034,394,FY 2010-2011
PA,42,2011,5,May,5/1/2011 0:00,57,113,Sullivan,1004,379,FY 2010-2011
PA,42,2011,6,June,6/1/2011 0:00,57,113,Sullivan,1003,387,FY 2010-2011
PA,42,2011,7,July,7/1/2011 0:00,57,113,Sullivan,1006,383,FY 2011-2012
PA,42,2011,8,August,8/1/2011 0:00,57,113,Sullivan,1007,384,FY 2011-2012
PA,42,2011,9,September,9/1/2011 0:00,57,113,Sullivan,964,364,FY 2011-2012
PA,42,2011,10,October,10/1/2011 0:00,57,113,Sullivan,981,377,FY 2011-2012
PA,42,2011,11,November,11/1/2011 0:00,57,113,Sullivan,943,361,FY 2011-2012
PA,42,2011,12,December,12/1/2011 0:00,57,113,Sullivan,941,362,FY 2011-2012
PA,42,2012,1,January,1/1/2012 0:00,57,113,Sullivan,955,368,FY 2011-2012
PA,42,2012,2,February,2/1/2012 0:00,57,113,Sullivan,960,369,FY 2011-2012
PA,42,2012,3,March,3/1/2012 0:00,57,113,Sullivan,959,366,FY 2011-2012
PA,42,2012,4,April,4/1/2012 0:00,57,113,Sullivan,950,362,FY 2011-2012
PA,42,2012,5,May,5/1/2012 0:00,57,113,Sullivan,958,361,FY 2011-2012
PA,42,2012,6,June,6/1/2012 0:00,57,113,Sullivan,957,366,FY 2011-2012
PA,42,2012,7,July,7/1/2012 0:00,57,113,Sullivan,974,371,FY 2012-2013
PA,42,2012,8,August,8/1/2012 0:00,57,113,Sullivan,968,373,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,57,113,Sullivan,963,365,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,57,113,Sullivan,959,355,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,57,113,Sullivan,923,334,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,57,113,Sullivan,926,337,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,57,113,Sullivan,917,324,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,57,113,Sullivan,911,325,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,57,113,Sullivan,943,336,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,57,113,Sullivan,938,333,FY 2012-2013
PA,42,2013,5,May,5/1/2013 0:00,57,113,Sullivan,945,336,FY 2012-2013
PA,42,2013,6,June,6/1/2013 0:00,57,113,Sullivan,939,338,FY 2012-2013
PA,42,2013,7,July,7/1/2013 0:00,57,113,Sullivan,953,348,FY 2013-2014
PA,42,2013,8,August,8/1/2013 0:00,57,113,Sullivan,936,338,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,57,113,Sullivan,945,351,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,57,113,Sullivan,983,371,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,57,113,Sullivan,995,372,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,57,113,Sullivan,1009,375,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,57,113,Sullivan,1008,370,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,57,113,Sullivan,1008,373,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,57,113,Sullivan,1015,367,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,57,113,Sullivan,1009,377,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,57,113,Sullivan,991,362,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,57,113,Sullivan,979,365,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,57,113,Sullivan,982,368,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,57,113,Sullivan,960,357,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,57,113,Sullivan,978,363,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,57,113,Sullivan,978,361,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,57,113,Sullivan,962,354,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,57,113,Sullivan,972,359,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,57,113,Sullivan,1024,353,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,57,113,Sullivan,1035,354,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,57,113,Sullivan,1069,359,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,57,113,Sullivan,1103,367,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,57,113,Sullivan,1097,364,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,57,113,Sullivan,1103,370,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,57,113,Sullivan,1106,367,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,57,113,Sullivan,1117,371,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,57,113,Sullivan,1126,374,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,57,113,Sullivan,1171,390,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,57,113,Sullivan,1174,398,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,57,113,Sullivan,1170,391,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,57,113,Sullivan,1152,383,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,57,113,Sullivan,1148,378,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,57,113,Sullivan,1166,388,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,57,113,Sullivan,1174,391,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,57,113,Sullivan,1178,394,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,57,113,Sullivan,1143,384,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,57,113,Sullivan,1132,380,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,57,113,Sullivan,1127,375,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,57,113,Sullivan,1122,379,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,57,113,Sullivan,1126,378,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,57,113,Sullivan,1130,376,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,57,113,Sullivan,1155,382,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,57,113,Sullivan,1168,385,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,57,113,Sullivan,1172,385,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,57,113,Sullivan,1193,391,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,57,113,Sullivan,1194,390,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,57,113,Sullivan,1208,394,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,57,113,Sullivan,1198,384,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,57,113,Sullivan,1174,373,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,57,113,Sullivan,1159,364,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,57,113,Sullivan,1148,360,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,57,113,Sullivan,1162,361,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,57,113,Sullivan,1164,360,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,57,113,Sullivan,1185,371,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,57,113,Sullivan,1188,378,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,57,113,Sullivan,1202,386,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,57,113,Sullivan,1190,384,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,57,113,Sullivan,1194,392,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,57,113,Sullivan,1175,379,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,57,113,Sullivan,1147,369,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,57,113,Sullivan,1141,366,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,58,115,Susquehanna,6391,3314,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,58,115,Susquehanna,6418,3322,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,58,115,Susquehanna,6418,3299,FY 2003-2004
